genus,alley_tree,sponsorship,height,trunk_circumference,crown_diameter
malus,0,0,4.0,0.2827,3.0
Lime,0,0,6.0,0.3142,1.0
Poplar,0,0,17.0,1.22,3.2
Oak,0,0,6.0,0.3142,1.0
Lime,0,0,6.0,0.3142,1.0
Lime,0,0,6.0,0.3142,1.0
Lime,0,0,6.0,0.3142,1.0
Oak,0,0,6.0,0.3142,1.0
Lime,0,0,6.0,0.3142,1.0
Maple,0,0,6.0,0.3142,1.0
Maple,0,0,6.0,0.3142,1.0
Maple,0,0,6.0,0.3142,1.0
liquidambar,0,0,14.0,0.65,2.5
pinus,0,0,5.0,0.53,2.0
pinus,0,0,5.0,0.5027,5.0
pinus,0,0,8.0,0.6912,3.0
Rowan,0,0,6.0,0.3142,1.0
Rowan,0,0,6.0,0.3142,1.0
crataegus,0,0,5.0,0.2,1.6
Beech,0,0,27.0,2.6075,1.5
aesculus,0,0,6.0,0.3142,1.0
Poplar,0,0,10.0,0.74,3.2
Poplar,0,0,8.0,0.55,2.7
Poplar,0,0,14.0,0.7854000000000001,3.2
Poplar,0,0,16.0,0.9425,3.2
picea,0,0,10.0,1.0367,5.3
Poplar,0,0,15.0,1.6,3.2
Poplar,0,0,8.0,1.5,3.2
Poplar,0,0,16.0,3.2,3.2
Poplar,0,0,11.0,0.754,3.2
Poplar,0,0,22.0,0.94,3.2
Poplar,0,0,5.0,0.25,2.2
Poplar,0,0,8.0,0.54,4.7
Poplar,0,0,18.0,1.85,3.2
Poplar,0,0,15.0,2.8,3.2
Poplar,0,0,3.5,0.2,4.1
Poplar,0,0,3.5,0.21,4.2
Poplar,0,0,9.0,0.5655,3.2
Poplar,0,0,15.0,1.2566,3.2
Poplar,0,0,28.0,1.22,3.2
picea,0,0,10.0,1.0053,5.0
Poplar,0,0,18.0,1.5,3.2
Poplar,0,0,16.0,1.2,3.2
Poplar,0,0,18.0,0.7854000000000001,3.2
malus,0,0,5.0,0.2,3.0
Poplar,0,0,8.0,0.58,4.2
Poplar,0,0,7.0,0.32,4.3
Poplar,0,0,19.0,0.95,3.2
Poplar,0,0,12.0,0.7854000000000001,3.2
Poplar,0,0,18.0,1.0681,3.2
picea,0,0,15.0,0.9739,2.5
pyrus,1,0,7.0,0.4397999999999999,3.0
pyrus,1,0,9.0,0.5655,3.0
pyrus,1,0,7.0,0.4397999999999999,3.0
pyrus,1,0,7.0,0.4397999999999999,3.0
picea,0,0,11.0,0.4397999999999999,1.5
picea,0,0,11.0,0.4397999999999999,1.5
picea,0,0,16.0,0.7854000000000001,2.5
Poplar,0,0,32.0,2.13,18.0
Lime,0,0,6.0,0.18,1.0
Poplar,0,0,14.0,0.7854000000000001,3.2
picea,0,0,11.0,0.9739,2.0
picea,0,0,10.0,0.8168000000000001,2.0
picea,0,0,6.0,0.9111,3.0
pinus,0,0,12.0,0.8168000000000001,6.0
picea,0,0,10.0,0.8795999999999999,3.0
Poplar,0,0,28.0,2.5761000000000003,3.2
malus,0,0,3.5,0.1885,1.2
Poplar,0,0,17.0,1.22,3.2
malus,0,0,5.0,0.3456,1.0
malus,0,0,4.0,0.3142,1.0
aesculus,0,0,10.0,0.9425,4.0
picea,0,0,7.0,0.4397999999999999,2.0
picea,0,0,10.0,0.9111,4.5
picea,0,0,10.0,0.9739,5.0
Maple,0,0,7.0,0.267,1.5
Poplar,0,0,23.0,1.4137,3.2
Poplar,0,0,25.0,1.5708000000000002,3.2
pinus,0,0,14.0,0.9739,6.0
malus,0,0,4.0,0.4397999999999999,6.0
Poplar,0,0,21.0,2.6389,3.2
Poplar,0,0,9.0,0.4711999999999999,4.5
Poplar,0,0,9.0,0.4084,4.0
Poplar,0,0,16.0,0.7,4.0
Poplar,0,0,9.0,0.5027,2.0
Poplar,0,0,7.0,0.6,3.2
Poplar,0,0,8.0,0.57,3.2
Poplar,0,0,16.0,2.55,3.2
Poplar,0,0,16.0,2.35,3.2
Poplar,0,0,15.0,1.85,3.2
Poplar,0,0,8.0,0.57,3.2
Poplar,0,0,8.0,0.6,3.2
Poplar,0,0,12.0,0.87,3.2
Maple,0,0,7.0,0.2827,1.5
pinus,0,0,11.0,1.0681,3.0
Poplar,0,0,8.0,0.3,3.8
Beech,0,0,29.0,2.6075,1.5
malus,0,0,7.0,0.2198999999999999,3.0
Poplar,0,0,30.0,2.2619,3.2
Poplar,0,0,28.0,3.1102,3.2
Poplar,0,0,30.0,2.0735,3.2
Lime,1,0,8.5,0.7226,5.0
Poplar,0,0,28.0,1.22,3.2
Poplar,0,0,10.0,2.15,3.2
Poplar,0,0,10.0,1.0,3.2
Poplar,0,0,12.0,1.7,3.2
Poplar,0,0,15.0,1.6,3.2
Poplar,0,0,10.0,1.1,3.2
Poplar,0,0,8.0,0.6,3.2
Poplar,0,0,10.0,0.8,3.2
Poplar,0,0,12.0,0.8,3.2
Poplar,0,0,7.0,0.4,3.2
Poplar,0,0,8.0,0.5,3.2
Poplar,0,0,12.0,1.1,3.2
Poplar,0,0,10.0,1.0996,3.2
Poplar,0,0,17.0,1.0,3.2
Poplar,0,0,18.0,0.98,3.2
Poplar,0,0,12.0,1.22,3.2
Poplar,0,0,17.0,1.22,3.2
Poplar,0,0,17.0,1.22,3.2
Poplar,0,0,17.0,1.22,3.2
pyrus,1,0,7.0,0.4397999999999999,3.0
pinus,0,0,2.0,0.1571,1.0
Poplar,0,0,11.0,0.98,3.2
Poplar,0,0,11.0,0.94,3.2
Poplar,0,0,8.0,0.62,4.0
Poplar,0,0,8.0,0.53,3.5
Poplar,0,0,7.0,0.32,3.3
Lime,1,0,10.0,0.9739,3.0
Poplar,0,0,4.0,0.2,2.2
Poplar,0,0,5.0,0.2,3.7
Poplar,0,0,6.0,0.3,3.6
Poplar,0,0,8.0,0.5,3.5
Poplar,0,0,8.0,0.59,3.9
Poplar,0,0,8.0,0.59,4.4
Poplar,0,0,6.0,0.3,2.4
Poplar,0,0,14.0,1.1,3.2
Poplar,0,0,5.0,0.25,2.8
Poplar,0,0,6.0,0.3,3.3
Poplar,0,0,10.0,0.78,3.2
Poplar,0,0,16.0,1.2252,3.2
Poplar,0,0,18.0,1.2566,3.2
Poplar,0,0,16.0,1.2566,3.2
Poplar,0,0,14.0,0.9425,3.2
Poplar,0,0,23.0,2.61,3.2
Poplar,0,0,22.0,1.22,3.2
Poplar,0,0,23.0,1.16,3.2
Poplar,0,0,24.0,1.35,3.2
Poplar,0,0,7.0,0.3,2.7
Poplar,0,0,13.0,2.4,3.2
Poplar,0,0,14.0,1.22,3.2
Poplar,0,0,5.0,2.9,3.2
Poplar,0,0,20.0,1.07,3.2
Poplar,0,0,20.0,1.43,3.2
Poplar,0,0,20.0,0.99,3.2
Poplar,0,0,20.0,1.36,3.2
Poplar,0,0,20.0,1.55,3.2
Poplar,0,0,20.0,0.99,3.2
Poplar,0,0,20.0,1.27,3.2
Poplar,0,0,20.0,0.78,4.0
Poplar,0,0,20.0,1.05,3.2
Poplar,0,0,20.0,1.75,3.2
Poplar,0,0,20.0,1.2,4.0
Poplar,0,0,20.0,1.54,3.2
Poplar,0,0,20.0,1.55,3.2
Poplar,0,0,17.0,1.01,3.2
Poplar,0,0,20.0,1.8,3.2
Poplar,0,0,20.0,0.6,3.2
Poplar,0,0,20.0,1.24,3.2
Poplar,0,0,20.0,1.8,3.2
Poplar,0,0,20.0,1.31,3.2
Poplar,0,0,20.0,1.26,3.2
Poplar,0,0,20.0,1.39,3.2
Poplar,0,0,20.0,1.6,3.2
Poplar,0,0,20.0,1.7,3.2
Poplar,0,0,20.0,1.6,3.2
Poplar,1,0,30.0,3.1,3.2
Poplar,1,0,25.0,1.1,3.2
Poplar,0,0,23.0,1.0,3.2
Poplar,0,0,23.0,1.0,4.8
Poplar,0,0,22.0,0.8,3.8
Poplar,0,0,25.0,1.5708000000000002,3.2
Poplar,0,0,25.0,2.8274,3.2
Poplar,0,0,8.0,0.55,3.8
pinus,0,0,15.0,1.09,1.0
Poplar,0,0,7.0,0.43,3.2
Poplar,0,0,7.0,0.37,3.2
juglans,0,0,6.0,0.9425,1.0
Poplar,0,0,8.0,0.5,4.0
Poplar,0,0,7.0,0.4,2.7
Poplar,0,0,8.0,0.6,4.1
Poplar,0,0,8.0,0.45,2.6
Poplar,0,0,8.0,0.43,3.5
Poplar,0,0,8.0,0.48,4.5
Oak,0,0,13.0,1.0996,2.0
Willow,0,0,21.0,1.6022,2.0
Oak,0,0,3.0,0.377,2.0
picea,0,0,15.0,0.7854000000000001,2.5
picea,0,0,13.0,0.4711999999999999,2.0
picea,0,0,9.0,0.6912,1.5
picea,0,0,12.0,0.5969,2.0
picea,0,0,10.0,1.0053,3.0
picea,0,0,8.0,0.4084,2.0
picea,0,0,11.0,0.6597,2.0
picea,0,0,13.0,0.6912,2.0
picea,0,0,7.0,0.44,2.0
picea,0,0,13.0,1.16,4.0
picea,0,0,12.0,0.6283,4.0
malus,0,0,5.0,0.3456,1.0
picea,0,0,23.0,1.3823,4.0
picea,0,0,23.0,1.3195,4.0
picea,0,0,16.0,0.9425,2.5
Lime,1,0,9.0,0.7854000000000001,3.0
picea,0,0,8.0,0.7226,3.0
aesculus,0,0,9.0,0.9739,5.0
aesculus,0,0,11.0,0.8795999999999999,4.0
aesculus,0,0,8.0,0.9111,4.0
picea,0,0,15.0,0.754,2.0
picea,0,0,14.0,0.6912,2.0
malus,0,0,4.0,0.3456,2.0
malus,0,0,4.5,0.6597,6.0
malus,0,0,6.0,1.7279,10.0
malus,0,0,9.0,0.8795999999999999,6.0
picea,0,0,13.0,1.0681,2.5
malus,0,0,6.0,0.21,2.0
malus,0,0,7.0,1.17,10.0
picea,0,0,10.0,0.9425,5.0
malus,0,0,3.0,0.1885,1.5
malus,0,0,3.5,0.1885,1.3
malus,0,0,6.0,0.21,2.0
picea,0,0,13.0,1.2566,6.0
malus,0,0,3.5,0.2512999999999999,2.0
malus,0,0,4.0,0.4084,3.0
malus,0,0,3.5,0.377,2.0
picea,0,0,6.0,0.5655,2.0
picea,0,0,10.0,0.8482,2.5
picea,0,0,8.0,0.5969,2.0
picea,0,0,12.0,0.9739,6.0
pyrus,1,0,7.0,0.4397999999999999,3.0
picea,0,0,8.0,0.7854000000000001,2.0
picea,0,0,13.0,1.0996,3.0
picea,0,0,20.0,1.1938,5.0
picea,0,0,9.0,0.5969,2.0
Maple,0,0,7.0,0.3142,4.0
picea,0,0,17.0,1.2252,4.0
picea,0,0,14.0,1.0367,4.0
picea,0,0,15.0,1.9164,6.5
picea,0,0,13.0,0.9739,6.0
picea,0,0,22.0,1.1624,4.0
malus,0,0,3.0,0.2198999999999999,1.5
malus,0,0,8.0,1.2566,7.0
picea,0,0,14.0,1.6022,4.0
metasequoia,0,0,12.0,0.8,5.0
pinus,0,0,12.0,1.18,1.0
robinia,0,0,8.0,0.2512999999999999,1.0
Lime,1,0,24.0,2.38,3.0
picea,0,0,11.0,0.7854000000000001,2.5
Willow,0,0,13.0,2.48,2.0
picea,0,0,6.0,0.5341,2.0
picea,0,0,9.0,0.5027,3.0
picea,0,0,9.0,0.9,4.0
Oak,0,0,7.0,0.6912,2.0
Oak,0,0,12.0,0.73,2.0
Lime,1,0,7.0,0.8168000000000001,4.0
picea,0,0,9.0,0.8482,3.0
picea,0,0,5.0,0.6597,2.0
picea,0,0,3.0,0.377,1.0
paulownia,0,0,5.0,0.18,1.0
picea,0,0,11.0,0.9111,3.0
Lime,1,0,12.0,1.0681,6.0
Poplar,0,0,17.0,1.22,3.2
picea,0,0,12.0,0.7226,4.0
picea,0,0,6.0,1.131,4.0
picea,0,0,9.0,0.9739,3.0
picea,0,0,9.0,0.8168000000000001,3.0
picea,0,0,9.0,0.9739,3.0
Birch,0,0,12.0,0.4711999999999999,3.0
magnolia,0,0,6.0,0.3,2.4
Lime,1,0,10.0,0.754,6.0
Lime,1,0,6.0,0.5027,4.0
pyrus,1,0,8.0,0.377,2.5
Cherry,0,0,2.5,0.22,2.7
Cherry,0,0,3.0,0.22,2.35
Cherry,1,0,5.0,0.377,3.1
pyrus,0,0,5.5,0.2198999999999999,1.0
Cherry,0,0,4.5,0.1885,1.1
Cherry,0,0,4.5,0.2198999999999999,1.2
Cherry,0,0,4.5,0.2198999999999999,1.0
Cherry,0,0,4.5,0.2198999999999999,1.0
Cherry,0,0,7.0,0.2198999999999999,2.0
Cherry,0,0,5.0,0.15,3.0
Cherry,0,0,5.0,0.21,3.0
Lime,1,0,5.0,0.5027,4.0
pyrus,1,0,7.0,0.3456,2.5
Lime,0,0,6.0,0.3456,1.4
pseudotsuga,0,0,27.0,1.3823,7.0
pseudotsuga,0,0,14.0,0.9425,4.0
pseudotsuga,0,0,15.0,0.9111,6.0
Cherry,0,0,6.0,0.3142,1.0
Poplar,0,0,6.0,2.1,4.0
Lime,1,0,8.0,0.6597,4.0
Cherry,0,0,11.0,0.7226,1.0
Poplar,0,0,32.0,2.71,17.0
Cherry,0,0,10.0,1.17,1.0
Poplar,0,0,23.0,1.3195,7.0
Cherry,0,0,5.0,0.2198999999999999,1.0
Cherry,0,0,5.0,0.2198999999999999,1.2
Cherry,0,0,5.0,0.2198999999999999,1.3
Cherry,0,0,5.0,0.2198999999999999,1.2
Cherry,0,0,4.5,0.1885,1.1
Cherry,0,0,5.0,0.2198999999999999,1.0
Cherry,0,0,8.0,0.1885,0.8
Cherry,0,0,5.0,0.2198999999999999,0.6
Cherry,0,0,5.0,0.2198999999999999,0.6
Cherry,0,0,5.0,0.2198999999999999,0.5
Cherry,0,0,8.0,0.2827,1.3
Cherry,0,0,3.0,0.22,2.4
Cherry,0,0,5.0,0.2198999999999999,0.7
pyrus,0,0,5.0,0.1885,0.8
pyrus,0,0,6.0,0.2512999999999999,2.3
pyrus,0,0,5.0,0.2198999999999999,1.2
crataegus,0,0,5.0,0.2,1.4
Oak,0,0,6.5,0.7226,2.0
Cherry,0,0,6.0,0.6,6.0
Cherry,0,0,5.0,0.18,1.0
Cherry,0,0,4.0,0.18,1.0
Cherry,0,0,4.0,0.18,1.0
Cherry,0,0,4.0,0.3142,3.0
Cherry,0,0,4.0,0.3142,3.0
Cherry,0,0,4.0,0.3142,3.0
Cherry,0,0,4.0,0.3142,3.0
Cherry,0,0,3.0,0.22,2.6
pyrus,0,0,7.0,0.377,2.3
pyrus,0,0,7.0,0.3142,2.0
pyrus,1,0,7.0,0.4397999999999999,3.0
pyrus,1,0,7.0,0.3456,2.3
pyrus,1,0,7.0,0.4397999999999999,3.0
pyrus,1,0,7.0,0.4397999999999999,3.0
pyrus,1,0,7.0,0.4397999999999999,3.0
pyrus,1,0,7.0,0.4397999999999999,3.0
pyrus,1,0,7.0,0.4397999999999999,3.0
carpinus,0,0,20.0,2.15,1.5
Lime,0,0,4.0,0.3142,2.0
Ash,1,0,4.5,0.3142,1.5
Cherry,0,0,7.0,0.3142,3.0
Oak,0,0,6.5,0.754,2.0
Poplar,0,0,15.0,0.8168000000000001,5.5
Poplar,0,0,35.0,2.0735,12.0
Cherry,1,0,10.0,0.4084,3.0
Cherry,1,0,11.0,0.5027,4.0
Cherry,1,0,10.0,0.5655,3.0
malus,0,0,5.0,0.5027,4.0
Cherry,1,0,10.0,0.4084,3.0
pyrus,0,0,10.0,1.1938,4.0
pyrus,0,0,9.0,1.3509,5.0
Cherry,0,0,10.0,0.4711999999999999,4.5
taxus,0,0,12.0,0.45,7.5
taxus,0,0,12.0,0.65,9.2
taxus,0,0,22.0,1.0053,8.0
pterocarya,0,0,11.0,1.5708000000000002,10.0
taxus,0,0,21.5,0.9739,11.5
taxus,0,0,8.0,0.5,6.0
Cherry,0,0,12.0,1.4,7.2
taxus,0,0,7.0,1.1,6.0
Cherry,0,0,3.0,0.1885,1.0
Cherry,0,0,3.0,0.1885,1.0
Cherry,1,0,6.5,0.5341,5.0
taxus,0,0,16.0,1.2252,10.0
Cherry,0,0,3.0,0.1885,1.0
taxus,0,0,9.0,0.9739,11.5
Cherry,0,0,3.0,0.1885,1.0
taxus,0,0,9.0,0.5969,5.0
Cherry,0,0,3.0,0.1885,1.0
taxus,0,0,13.5,0.8482,6.0
Cherry,0,0,3.0,0.1885,1.0
taxus,0,0,6.0,0.9,8.0
taxus,0,0,8.0,0.7,8.0
taxus,0,0,12.0,1.1938,11.0
taxus,0,0,12.0,0.8168000000000001,7.5
taxus,0,0,16.0,1.1624,9.0
Cherry,0,0,5.0,0.2,1.5
taxus,0,0,14.0,1.0367,8.0
taxus,0,0,15.0,1.2881,11.0
Cherry,1,0,10.0,0.4084,3.0
taxus,0,0,16.5,1.0681,7.0
Cherry,1,0,10.0,0.4084,3.0
taxus,0,0,9.5,1.0681,7.5
taxus,0,0,10.0,1.1,9.9
Lime,0,0,15.0,1.57,3.0
taxus,0,0,9.5,1.1624,11.5
taxus,0,0,17.0,0.7226,9.5
Oak,0,0,9.0,0.9739,2.2
taxus,0,0,22.0,1.4450999999999998,10.5
taxus,0,0,14.5,1.0681,10.5
taxus,0,0,15.0,1.9478,9.5
taxus,0,0,16.0,0.9425,11.5
taxus,0,0,13.0,0.8795999999999999,10.0
Cherry,0,0,3.0,0.9111,1.0
taxus,0,0,17.0,0.6912,7.5
pseudotsuga,0,0,18.0,1.2881,8.5
taxus,0,0,14.0,0.6283,6.5
aesculus,0,0,10.0,0.9111,5.0
taxus,0,0,15.0,0.5027,7.0
taxus,0,0,15.0,0.5341,8.0
taxus,0,0,13.0,0.6597,5.5
Cherry,0,0,7.0,0.5655,3.0
taxus,0,0,7.5,1.0996,9.0
Lime,1,0,13.0,1.41,3.0
taxus,0,0,15.0,0.8482,7.5
Cherry,0,0,6.0,0.4397999999999999,2.0
taxus,0,0,6.0,0.6912,5.0
taxus,0,0,8.0,1.131,9.5
taxus,0,0,12.5,1.0053,8.5
Cherry,0,0,3.0,0.1885,1.0
taxus,0,0,15.0,0.9739,11.0
Cherry,0,0,5.0,0.1885,1.0
taxus,0,0,16.0,0.9739,10.5
taxus,0,0,19.0,1.0996,9.0
taxus,0,0,24.0,1.2252,11.5
taxus,0,0,17.5,0.8482,10.0
taxus,0,0,16.0,0.754,8.0
taxus,0,0,18.5,1.131,8.5
taxus,0,0,9.0,0.4711999999999999,7.0
taxus,0,0,10.5,0.5027,8.5
taxus,0,0,16.0,1.2881,11.5
taxus,0,0,13.0,1.0681,8.0
taxus,0,0,6.5,0.5341,5.5
Cherry,0,0,6.0,0.8482,8.0
taxus,0,0,11.5,1.0053,8.0
taxus,0,0,13.0,0.6283,8.5
pseudotsuga,0,0,23.0,1.9792,8.0
taxus,0,0,11.5,0.4711999999999999,6.0
taxus,0,0,8.0,0.6,6.5
taxus,0,0,9.5,0.9425,9.0
taxus,0,0,14.0,1.1938,10.5
Cherry,1,0,11.0,0.5655,3.0
taxus,0,0,19.5,1.2566,14.0
Cherry,1,0,11.0,0.5655,5.0
taxus,0,0,8.0,0.7854000000000001,5.0
Cherry,1,0,11.0,0.4084,3.0
taxus,0,0,12.5,1.5708000000000002,8.5
taxus,0,0,10.0,1.0,11.5
taxus,0,0,6.0,0.7,6.0
Cherry,1,0,10.0,0.4084,3.0
Cherry,1,0,11.0,0.5655,4.0
Cherry,1,0,10.0,0.5655,3.0
Cherry,1,0,11.0,0.5655,4.0
Cherry,1,0,11.0,0.5655,4.0
Cherry,1,0,10.0,0.4084,3.0
Cherry,1,0,11.0,0.5655,4.0
Cherry,1,0,11.0,0.5655,5.0
Cherry,1,0,10.0,0.4084,3.0
pyrus,0,0,6.0,0.38,2.5
Cherry,1,0,11.0,0.5655,3.0
pyrus,0,0,6.5,0.46,2.5
Cherry,1,0,11.0,0.5655,5.0
pyrus,0,0,7.0,0.45,3.0
Cherry,1,0,10.0,0.4084,3.0
pyrus,0,0,5.0,0.7854000000000001,2.5
pyrus,0,0,5.0,0.8168000000000001,3.0
pyrus,0,0,5.0,0.7854000000000001,2.0
Cherry,0,0,10.0,0.3142,2.0
Cherry,0,0,9.0,0.3142,2.0
Oak,0,0,18.0,1.4765,2.2
Cherry,0,0,8.0,0.2827,1.3
Oak,0,0,18.0,2.042,2.0
Cherry,0,0,8.0,0.2827,1.0
Beech,0,0,17.0,2.3876,1.5
Cherry,0,0,8.0,0.2827,1.2
Beech,0,0,18.0,2.2305,1.5
Cherry,0,0,8.0,0.2827,1.5
Rowan,0,0,6.0,0.3456,2.0
Oak,0,0,17.0,2.7489,2.0
Oak,0,0,16.0,2.1049,2.0
pinus,0,0,12.0,1.6022,1.0
ailanthus,0,0,8.0,0.754,7.0
Poplar,0,0,26.0,1.508,4.0
taxus,0,0,6.0,0.8795999999999999,7.5
pyrus,0,0,5.0,0.2512999999999999,0.5
Birch,0,0,20.0,1.6,5.0
Poplar,0,0,30.0,1.4,1.5
pseudotsuga,0,0,21.0,1.2881,6.5
Cherry,0,0,6.0,0.2827,3.0
taxus,0,0,2.0,0.2198999999999999,0.5
taxus,0,0,2.0,0.2198999999999999,0.5
taxus,0,0,2.0,0.2198999999999999,0.5
taxus,0,0,2.0,0.2198999999999999,0.5
taxus,0,0,1.0,0.377,0.5
pyrus,0,0,6.0,0.3142,1.0
Birch,0,0,14.0,0.5341,5.0
Cherry,1,0,7.0,0.754,4.5
Birch,0,0,24.0,1.1,7.0
Birch,0,0,21.0,2.0,7.2
Cherry,1,0,6.0,0.4084,3.4
Birch,0,0,14.0,0.6,4.0
Poplar,0,0,30.0,2.0,1.5
Cherry,0,0,9.0,1.5708000000000002,10.0
Poplar,0,0,29.0,2.0,1.5
Birch,0,0,24.0,1.4450999999999998,5.0
Birch,0,0,12.0,0.6,5.0
sambucus,0,0,7.0,1.0681,6.0
sambucus,0,0,6.0,1.4137,7.0
Cherry,1,0,7.0,0.9425,8.0
sambucus,0,0,4.5,0.5969,3.5
sambucus,0,0,5.0,0.8168000000000001,7.0
sambucus,0,0,5.0,1.0367,10.0
pyrus,0,0,6.0,0.1885,1.0
pyrus,0,0,9.0,1.5394,5.0
Cherry,0,0,8.0,0.9,5.0
pyrus,0,0,6.0,0.6912,2.5
Poplar,0,0,14.0,0.8168000000000001,1.0
pyrus,0,0,5.0,0.8795999999999999,2.0
Cherry,1,0,11.0,0.6912,4.0
Cherry,0,0,5.0,0.2512999999999999,2.0
pyrus,0,0,10.0,1.19,4.0
Oak,0,0,15.0,1.7279,2.2
Oak,0,0,14.0,1.1624,2.2
Oak,0,0,16.0,1.508,2.2
Rowan,0,0,9.0,0.8325,3.0
Maple,0,0,12.0,1.15,8.4
Poplar,0,0,30.0,2.8274,10.0
pyrus,0,0,5.0,0.66,5.0
Willow,0,0,17.0,4.209700000000001,2.0
pyrus,0,0,7.0,1.0681,4.0
Lime,1,0,15.0,1.2566,3.0
Rowan,0,0,6.0,1.2881,5.0
pseudotsuga,0,0,36.0,2.6075,6.5
Willow,0,0,17.0,2.5761000000000003,2.0
abies,0,0,35.0,3.3929,12.0
Lime,0,0,20.0,2.042,1.0
pseudotsuga,0,0,8.0,0.6912,3.0
pinus,0,0,8.5,0.7854000000000001,7.0
pterocarya,0,0,3.0,3.1416000000000004,1.8
syringa,0,0,5.0,0.6597,1.5
syringa,0,0,4.0,0.7854000000000001,1.5
Lime,1,0,9.0,1.0053,6.0
pterocarya,0,0,23.0,4.0841,8.0
syringa,0,0,3.0,0.6283,1.5
pseudotsuga,0,0,35.0,2.2934,8.5
pseudotsuga,0,0,23.0,0.8795999999999999,8.0
syringa,0,0,4.0,0.6597,1.5
pseudotsuga,0,0,32.0,1.5708000000000002,8.0
syringa,0,0,4.0,0.2512999999999999,1.5
syringa,0,0,4.0,0.5027,1.5
syringa,0,0,3.0,0.3142,1.5
syringa,0,0,3.0,0.6283,1.5
syringa,0,0,4.0,0.4711999999999999,1.5
pseudotsuga,0,0,12.0,1.2252,3.0
pseudotsuga,0,0,11.0,0.8795999999999999,3.0
syringa,0,0,3.0,0.5027,1.5
pseudotsuga,0,0,13.0,1.0681,4.0
syringa,0,0,6.0,0.7854000000000001,1.5
carpinus,0,0,10.0,0.6,1.5
pseudotsuga,0,0,10.0,0.5655,3.0
carpinus,0,0,9.0,0.6,1.5
syringa,0,0,1.8,0.1571,1.5
pseudotsuga,0,0,24.0,1.3195,8.0
Lime,0,0,5.0,0.2198999999999999,1.0
Lime,0,0,6.0,0.2198999999999999,1.0
pseudotsuga,0,0,25.0,1.2566,7.0
Lime,0,0,5.0,0.2,1.0
Lime,0,0,5.0,0.2,1.0
Lime,0,0,12.0,0.9739,8.0
Lime,0,0,11.0,0.9111,5.0
Lime,0,0,11.0,1.5394,1.0
Lime,1,0,8.0,0.5027,5.0
Lime,0,0,6.0,0.4711999999999999,3.5
pseudotsuga,0,0,22.0,1.1938,6.0
Maple,0,0,8.0,0.6912,6.0
Lime,0,0,12.0,1.0053,7.5
Maple,0,0,8.0,0.9425,3.0
Lime,0,0,12.0,0.9425,7.5
Lime,0,0,11.0,1.0053,6.0
pseudotsuga,0,0,16.0,0.9425,5.0
Lime,0,0,7.0,0.5655,4.0
Lime,0,0,12.0,1.0367,7.5
pseudotsuga,0,0,29.0,1.7593,7.0
Lime,0,0,6.0,0.4397999999999999,3.5
pseudotsuga,0,0,26.0,2.042,5.0
Lime,0,0,11.0,1.131,7.0
pseudotsuga,0,0,24.0,1.885,7.0
Lime,0,0,11.0,1.0053,7.0
pseudotsuga,0,0,24.0,1.6336000000000002,7.0
Lime,0,0,11.0,1.0053,5.0
Lime,0,0,11.0,0.9425,6.5
pseudotsuga,0,0,25.0,1.6965,11.0
Lime,0,0,14.0,1.131,4.0
pseudotsuga,0,0,25.0,1.5708000000000002,9.0
pseudotsuga,0,0,29.0,1.4450999999999998,7.0
pseudotsuga,0,0,30.0,1.5708000000000002,6.0
pseudotsuga,0,0,33.0,1.6336000000000002,7.0
Cherry,0,0,8.0,0.5027,1.0
Birch,0,0,18.0,1.29,5.0
pseudotsuga,0,0,30.0,1.8221,8.0
pseudotsuga,0,0,27.0,1.4450999999999998,6.0
pseudotsuga,0,0,22.0,1.131,5.0
pseudotsuga,0,0,21.0,2.8903,6.0
pseudotsuga,0,0,27.0,2.0735,7.0
alnus,0,0,11.0,0.48,1.0
pseudotsuga,0,0,23.0,1.5708000000000002,11.0
Rowan,0,0,7.0,0.63,5.0
pseudotsuga,0,0,30.0,1.8221,7.0
pseudotsuga,0,0,15.0,0.9425,8.0
pseudotsuga,0,0,32.0,2.3248,7.0
pseudotsuga,0,0,23.0,1.9164,6.0
pseudotsuga,0,0,25.0,2.2934,5.0
pseudotsuga,0,0,32.0,2.1677,8.0
pseudotsuga,0,0,28.0,1.885,5.0
pseudotsuga,0,0,30.0,2.3562,7.0
pseudotsuga,0,0,29.0,2.1677,9.0
Lime,0,0,6.0,0.5027,5.0
pseudotsuga,0,0,17.0,0.9425,4.0
pseudotsuga,0,0,29.0,2.1049,6.0
pseudotsuga,0,0,19.0,1.2881,4.0
pseudotsuga,0,0,29.0,2.7960000000000003,11.0
pseudotsuga,0,0,26.0,1.4450999999999998,5.0
pseudotsuga,0,0,25.0,1.7279,6.0
pseudotsuga,0,0,26.0,1.885,5.0
Lime,0,0,4.0,0.16,1.0
Lime,0,0,4.0,0.17,1.0
Lime,0,0,4.0,0.1885,1.0
pseudotsuga,0,0,26.0,1.3509,5.0
Lime,0,0,4.0,0.2198999999999999,1.0
robinia,0,0,4.0,0.3456,3.0
pseudotsuga,0,0,27.0,1.2881,5.0
Lime,0,0,6.0,0.5655,4.0
pseudotsuga,0,0,17.0,1.0681,4.0
Lime,0,0,7.0,0.6597,5.5
Lime,0,0,5.0,0.377,2.0
pseudotsuga,0,0,28.0,1.6965,6.0
Lime,0,0,6.0,0.6597,4.0
Lime,0,0,6.0,0.4711999999999999,4.0
pseudotsuga,0,0,34.0,1.508,7.0
